age,workclass,educational-num,occupation,hours-per-week,capital-gain,capital-loss,income
31,Private,7,Handlers-cleaners,40,0,0,<=50K
40,Self-emp-inc,12,Craft-repair,50,0,2377,<=50K
32,Private,13,Tech-support,40,0,0,<=50K
51,Self-emp-inc,9,Exec-managerial,40,14084,0,>50K
44,Local-gov,13,Prof-specialty,40,0,0,>50K
23,Private,13,Sales,30,0,0,<=50K
44,Private,13,Prof-specialty,45,0,0,<=50K
24,Private,9,Farming-fishing,60,0,0,<=50K
34,Private,9,Sales,60,0,0,<=50K
61,Private,14,Prof-specialty,45,0,0,>50K
30,Local-gov,13,Exec-managerial,40,0,0,<=50K
45,Private,13,Craft-repair,40,0,0,<=50K
22,Private,11,Adm-clerical,40,0,0,<=50K
49,Private,10,Other-service,40,0,0,<=50K
39,Private,12,Adm-clerical,45,0,0,<=50K
34,Private,10,Adm-clerical,40,0,0,<=50K
52,Local-gov,10,Exec-managerial,40,0,0,>50K
24,Private,11,Adm-clerical,40,0,0,<=50K
38,Private,13,Prof-specialty,45,0,0,>50K
19,Private,7,Machine-op-inspct,40,0,0,<=50K
24,Private,9,Other-service,30,0,0,<=50K
25,Private,12,Other-service,43,0,0,<=50K
27,Private,9,Prof-specialty,40,0,0,<=50K
28,Private,11,Tech-support,40,0,0,<=50K
54,Private,11,Protective-serv,38,15024,0,>50K
18,Private,7,Sales,10,0,0,<=50K
49,Private,9,Other-service,40,0,0,<=50K
36,Private,9,Other-service,25,0,0,<=50K
57,Private,9,Transport-moving,50,0,0,<=50K
56,Federal-gov,14,Exec-managerial,40,0,0,>50K
30,Private,9,Exec-managerial,50,0,0,<=50K
41,Private,6,Sales,40,0,0,<=50K
26,Private,9,Handlers-cleaners,40,0,0,<=50K
61,Private,6,Craft-repair,48,0,0,<=50K
24,Private,9,Machine-op-inspct,45,0,0,<=50K
44,Private,7,Other-service,40,0,0,<=50K
38,State-gov,14,Prof-specialty,40,0,0,<=50K
25,Private,13,Sales,50,0,0,<=50K
34,Private,9,Sales,70,0,0,<=50K
38,Private,10,Transport-moving,40,0,0,<=50K
42,Private,9,Craft-repair,55,0,0,<=50K
48,Private,4,Machine-op-inspct,40,0,0,<=50K
38,Private,14,Prof-specialty,40,0,0,>50K
52,Private,9,Craft-repair,50,0,0,>50K
55,State-gov,11,Prof-specialty,40,6849,0,<=50K
41,Self-emp-not-inc,9,Farming-fishing,20,0,0,<=50K
45,Private,3,Machine-op-inspct,35,0,0,<=50K
49,Private,4,Machine-op-inspct,45,0,0,<=50K
19,Private,10,Other-service,20,0,0,<=50K
39,Private,13,Adm-clerical,45,0,0,<=50K
43,Private,10,Other-service,45,2174,0,<=50K
42,Private,10,Exec-managerial,65,0,0,<=50K
30,Private,12,Prof-specialty,25,0,0,<=50K
61,Local-gov,14,Prof-specialty,70,0,0,<=50K
48,Private,14,Exec-managerial,40,15024,0,>50K
57,Private,9,Transport-moving,40,0,0,>50K
27,Private,3,Handlers-cleaners,45,0,0,<=50K
24,Private,9,Sales,48,0,0,<=50K
41,Private,8,Transport-moving,84,0,0,>50K
42,Private,9,Transport-moving,40,0,0,<=50K
34,Private,13,Prof-specialty,15,0,0,<=50K
47,Private,9,Exec-managerial,43,0,0,<=50K
50,Private,9,Adm-clerical,40,0,1980,<=50K
30,Private,9,Craft-repair,40,0,0,<=50K
38,Private,13,Craft-repair,45,0,0,<=50K
31,Private,9,Prof-specialty,55,0,0,>50K
44,Private,10,Adm-clerical,45,0,0,>50K
34,Private,10,Craft-repair,38,0,1651,<=50K
52,Private,9,Machine-op-inspct,40,14344,0,>50K
34,Private,9,Craft-repair,50,0,0,<=50K
31,Private,10,Exec-managerial,40,0,0,<=50K
68,Private,10,Sales,20,0,0,<=50K
22,Private,9,Adm-clerical,40,0,0,<=50K
42,Private,13,Exec-managerial,35,0,0,<=50K
37,Private,9,Craft-repair,35,0,0,<=50K
36,Self-emp-not-inc,9,Farming-fishing,35,0,0,<=50K
38,Private,10,Adm-clerical,30,0,0,<=50K
40,Private,3,Other-service,40,0,0,<=50K
19,Private,10,Sales,30,0,0,<=50K
55,Private,11,Craft-repair,50,0,0,>50K
30,Private,12,Craft-repair,40,0,0,<=50K
52,Private,13,Adm-clerical,40,0,1092,<=50K
29,Private,13,Sales,45,3103,0,>50K
41,Private,10,Prof-specialty,4,0,0,<=50K
29,Private,13,Adm-clerical,45,0,0,<=50K
24,Private,13,Sales,20,0,0,<=50K
46,Self-emp-not-inc,15,Prof-specialty,45,0,0,>50K
44,Private,9,Exec-managerial,60,0,0,>50K
35,Private,11,Other-service,35,0,0,<=50K
38,Private,9,Craft-repair,40,0,0,<=50K
36,Private,5,Handlers-cleaners,40,0,0,<=50K
24,Private,7,Machine-op-inspct,60,0,0,<=50K
38,Self-emp-not-inc,13,Farming-fishing,99,0,0,<=50K
19,Private,7,Sales,40,0,0,<=50K
30,Private,9,Transport-moving,45,0,0,<=50K
36,Local-gov,11,Transport-moving,40,0,0,<=50K
27,Private,10,Craft-repair,45,0,0,<=50K
27,Private,12,Adm-clerical,40,0,0,>50K
65,Federal-gov,10,Exec-managerial,40,0,2174,>50K
37,Private,14,Exec-managerial,40,0,0,>50K
57,Private,3,Transport-moving,50,0,0,<=50K
54,Self-emp-not-inc,14,Prof-specialty,30,0,0,<=50K
21,Private,10,Other-service,40,0,0,<=50K
43,Private,9,Handlers-cleaners,40,0,0,<=50K
50,Private,9,Craft-repair,40,0,0,<=50K
38,Private,7,Handlers-cleaners,48,0,0,>50K
31,Private,9,Prof-specialty,40,15024,0,>50K
41,Private,15,Prof-specialty,38,0,0,<=50K
20,Private,10,Prof-specialty,40,0,0,<=50K
28,Private,13,Adm-clerical,15,0,0,<=50K
62,Private,5,Other-service,35,0,0,<=50K
41,Private,8,Machine-op-inspct,40,0,0,<=50K
37,Private,9,Craft-repair,45,0,0,<=50K
53,Self-emp-not-inc,10,Farming-fishing,30,0,0,<=50K
28,Private,13,Sales,50,0,0,>50K
23,Private,14,Prof-specialty,30,0,0,<=50K
46,Self-emp-not-inc,9,Farming-fishing,35,0,0,<=50K
28,Private,9,Sales,45,0,0,<=50K
50,Private,6,Adm-clerical,40,0,0,<=50K
19,Private,10,Craft-repair,45,0,0,<=50K
48,Self-emp-not-inc,15,Prof-specialty,35,0,0,>50K
61,Self-emp-not-inc,9,Adm-clerical,20,0,0,<=50K
44,Private,10,Craft-repair,42,0,0,<=50K
32,Private,9,Handlers-cleaners,60,0,0,<=50K
25,Private,10,Adm-clerical,35,0,0,<=50K
47,State-gov,10,Adm-clerical,40,0,0,<=50K
19,Private,10,Sales,15,0,0,<=50K
37,Private,10,Other-service,17,0,0,<=50K
28,Private,9,Tech-support,40,0,0,<=50K
34,Private,12,Adm-clerical,40,0,0,>50K
32,Self-emp-not-inc,10,Other-service,35,0,0,<=50K
24,Private,10,Other-service,30,0,0,<=50K
30,Private,10,Exec-managerial,99,0,0,<=50K
56,Private,14,Exec-managerial,40,0,0,<=50K
30,Private,13,Sales,40,0,0,>50K
28,Private,10,Adm-clerical,26,0,0,<=50K
40,Private,10,Craft-repair,68,0,1887,>50K
28,Private,10,Sales,45,0,0,<=50K
39,Private,8,Handlers-cleaners,40,0,0,<=50K
33,Self-emp-not-inc,9,Craft-repair,40,0,0,>50K
23,Private,10,Other-service,40,0,0,<=50K
32,Private,10,Machine-op-inspct,55,0,0,<=50K
37,Private,9,Craft-repair,40,0,0,<=50K
30,Private,10,Adm-clerical,40,0,0,>50K
20,Private,10,Exec-managerial,40,0,0,<=50K
53,Federal-gov,9,Transport-moving,50,0,1740,<=50K
42,Private,9,Craft-repair,45,0,0,<=50K
44,Private,13,Exec-managerial,56,0,1902,>50K
26,Private,14,Prof-specialty,40,0,0,<=50K
21,Private,10,Other-service,16,0,0,<=50K
37,Self-emp-not-inc,9,Other-service,40,0,0,<=50K
36,Local-gov,13,Prof-specialty,40,0,0,<=50K
25,Private,9,Sales,40,0,0,<=50K
54,Private,16,Exec-managerial,43,0,1977,>50K
38,Self-emp-inc,13,Prof-specialty,50,0,0,>50K
29,Private,9,Other-service,40,0,0,<=50K
20,State-gov,10,Craft-repair,38,0,0,<=50K
32,Private,9,Craft-repair,50,0,0,<=50K
24,Private,12,Exec-managerial,20,0,0,<=50K
59,Federal-gov,9,Adm-clerical,40,0,0,>50K
56,Self-emp-not-inc,13,Adm-clerical,40,0,0,>50K
40,Self-emp-not-inc,9,Transport-moving,84,0,0,<=50K
35,Private,13,Sales,40,0,0,>50K
38,Private,13,Prof-specialty,40,15024,0,>50K
24,Private,10,Sales,20,0,0,<=50K
30,Private,10,Sales,40,0,1848,>50K
36,Private,2,Farming-fishing,40,0,0,<=50K
20,Local-gov,10,Protective-serv,20,0,0,<=50K
36,Private,9,Sales,40,0,0,<=50K
45,Federal-gov,13,Exec-managerial,40,0,0,<=50K
22,Private,13,Adm-clerical,40,0,0,<=50K
31,Private,9,Farming-fishing,40,0,2001,<=50K
34,Private,9,Transport-moving,40,0,0,<=50K
24,Private,7,Craft-repair,40,0,0,<=50K
23,Private,13,Sales,25,0,0,<=50K
46,Federal-gov,15,Prof-specialty,40,0,0,>50K
60,Private,15,Prof-specialty,70,0,0,>50K
40,Private,10,Machine-op-inspct,40,0,0,<=50K
55,Private,9,Machine-op-inspct,40,0,0,<=50K
47,Private,14,Tech-support,40,27828,0,>50K
28,Private,9,Other-service,43,0,0,<=50K
55,Private,15,Exec-managerial,60,0,0,>50K
47,Private,14,Prof-specialty,40,0,0,>50K
54,Private,14,Exec-managerial,52,0,0,>50K
32,Private,7,Other-service,60,0,0,<=50K
38,Private,12,Exec-managerial,40,0,0,>50K
61,Self-emp-not-inc,10,Machine-op-inspct,40,0,0,<=50K
62,Self-emp-inc,14,Prof-specialty,40,0,0,<=50K
29,Private,10,Craft-repair,40,5013,0,<=50K
26,Private,9,Protective-serv,32,0,0,<=50K
19,Private,10,Farming-fishing,50,0,0,<=50K
40,Private,6,Craft-repair,40,0,0,<=50K
36,Private,9,Machine-op-inspct,40,7298,0,>50K
42,Private,9,Transport-moving,45,2885,0,<=50K
55,Private,14,Prof-specialty,40,0,0,<=50K
55,Private,9,Other-service,35,2407,0,<=50K
43,Self-emp-not-inc,13,Sales,40,0,0,>50K
39,Private,9,Craft-repair,40,0,0,<=50K
38,Federal-gov,10,Adm-clerical,45,0,0,>50K
28,Private,9,Other-service,40,0,0,<=50K
36,Private,10,Tech-support,40,0,0,<=50K
49,Private,10,Farming-fishing,50,0,0,<=50K
41,Private,10,Adm-clerical,40,0,0,<=50K
60,Private,4,Machine-op-inspct,40,0,0,<=50K
35,Private,13,Exec-managerial,70,0,0,<=50K
36,State-gov,13,Prof-specialty,40,0,0,<=50K
51,Private,9,Adm-clerical,40,0,0,>50K
23,Private,9,Other-service,40,0,0,<=50K
51,Private,9,Craft-repair,40,0,0,<=50K
33,Self-emp-not-inc,10,Sales,25,0,0,<=50K
50,Private,9,Protective-serv,40,0,0,<=50K
38,Private,8,Craft-repair,40,0,0,>50K
18,Private,9,Adm-clerical,35,0,0,<=50K
26,Private,9,Transport-moving,40,0,0,<=50K
21,Private,10,Sales,47,0,0,<=50K
26,Private,9,Exec-managerial,52,0,0,<=50K
30,Local-gov,9,Adm-clerical,40,0,0,>50K
33,Local-gov,9,Other-service,40,0,0,<=50K
42,State-gov,10,Transport-moving,38,0,0,<=50K
28,Private,15,Prof-specialty,50,0,0,<=50K
20,Private,9,Other-service,35,0,0,<=50K
66,Local-gov,13,Prof-specialty,25,0,2206,<=50K
31,Private,10,Adm-clerical,50,0,0,<=50K
36,Private,10,Adm-clerical,40,0,0,<=50K
39,Federal-gov,12,Prof-specialty,40,0,0,>50K
52,Private,9,Adm-clerical,40,0,0,<=50K
61,Private,4,Craft-repair,40,7688,0,>50K
27,Private,9,Transport-moving,40,0,0,<=50K
45,Private,9,Adm-clerical,50,0,0,<=50K
21,Private,5,Other-service,40,0,0,<=50K
25,Private,9,Adm-clerical,40,0,0,<=50K
24,Private,10,Other-service,25,0,0,<=50K
38,Private,12,Exec-managerial,55,0,0,<=50K
29,Private,13,Prof-specialty,50,0,1902,>50K
45,Private,9,Adm-clerical,38,0,0,<=50K
59,Private,6,Transport-moving,50,0,0,<=50K
41,Private,9,Adm-clerical,40,0,0,<=50K
23,Private,13,Adm-clerical,40,0,0,<=50K
43,Private,10,Adm-clerical,45,0,0,<=50K
32,Private,13,Exec-managerial,50,15024,0,>50K
42,Private,11,Machine-op-inspct,40,0,0,<=50K
68,Private,14,Exec-managerial,40,0,2392,>50K
55,Federal-gov,9,Tech-support,40,0,1887,>50K
43,Private,9,Adm-clerical,40,0,0,<=50K
61,Private,9,Adm-clerical,40,0,0,>50K
28,Private,9,Machine-op-inspct,40,0,0,<=50K
47,Private,9,Machine-op-inspct,60,0,0,<=50K
21,Self-emp-not-inc,4,Craft-repair,40,0,0,<=50K
39,Private,10,Craft-repair,40,0,0,<=50K
39,Private,7,Craft-repair,46,0,1876,<=50K
34,Private,10,Transport-moving,40,0,2179,<=50K
27,Private,13,Handlers-cleaners,40,0,0,<=50K
21,State-gov,10,Other-service,12,0,0,<=50K
25,Private,3,Machine-op-inspct,40,0,0,<=50K
51,Self-emp-inc,10,Sales,50,0,0,>50K
35,Private,13,Sales,40,0,0,<=50K
19,Private,10,Other-service,12,0,0,<=50K
27,Private,13,Exec-managerial,55,7298,0,>50K
34,Private,10,Sales,35,0,0,<=50K
36,Private,9,Craft-repair,40,0,0,<=50K
33,Self-emp-not-inc,13,Craft-repair,35,0,0,<=50K
60,Self-emp-not-inc,13,Craft-repair,40,0,0,<=50K
42,Private,10,Exec-managerial,50,15024,0,>50K
47,Federal-gov,9,Prof-specialty,40,0,0,<=50K
42,Private,9,Craft-repair,75,0,0,>50K
34,Private,10,Exec-managerial,65,0,0,>50K
21,Private,9,Other-service,32,0,0,<=50K
30,Private,14,Other-service,15,0,0,>50K
53,Private,14,Exec-managerial,50,0,0,>50K
34,Private,9,Craft-repair,40,0,0,<=50K
37,Private,13,Handlers-cleaners,40,0,0,<=50K
27,Private,9,Adm-clerical,40,0,0,<=50K
31,Private,13,Sales,40,0,0,<=50K
30,Private,10,Adm-clerical,40,0,0,<=50K
33,Private,9,Transport-moving,45,0,0,<=50K
41,Local-gov,10,Exec-managerial,40,0,0,<=50K
23,State-gov,10,Prof-specialty,30,0,0,<=50K
65,Private,10,Exec-managerial,40,0,0,<=50K
30,Private,9,Other-service,40,0,0,<=50K
51,Private,11,Other-service,55,4064,0,<=50K
30,Local-gov,10,Handlers-cleaners,40,0,0,<=50K
49,Private,14,Sales,45,4787,0,>50K
37,Self-emp-not-inc,9,Prof-specialty,30,3137,0,<=50K
42,Private,9,Craft-repair,40,0,0,<=50K
62,Private,11,Exec-managerial,45,0,0,>50K
31,Private,10,Transport-moving,40,5178,0,>50K
50,Private,13,Tech-support,20,0,0,>50K
33,Private,13,Adm-clerical,40,0,0,<=50K
27,Private,10,Transport-moving,40,0,0,<=50K
31,Private,11,Craft-repair,40,4386,0,>50K
35,Private,10,Machine-op-inspct,40,0,0,<=50K
55,Private,10,Transport-moving,6,0,0,>50K
54,Self-emp-not-inc,13,Exec-managerial,35,0,1977,>50K
56,Private,13,Tech-support,48,0,0,>50K
21,Private,11,Adm-clerical,40,0,0,<=50K
66,Private,4,Other-service,20,0,0,<=50K
46,Private,9,Craft-repair,50,0,0,<=50K
23,Private,13,Exec-managerial,38,0,0,<=50K
43,Private,14,Exec-managerial,45,0,0,<=50K
40,Private,9,Machine-op-inspct,55,0,0,<=50K
52,Private,3,Craft-repair,40,0,0,<=50K
59,Local-gov,13,Prof-specialty,50,0,0,>50K
36,Local-gov,11,Adm-clerical,40,0,0,<=50K
33,Private,9,Transport-moving,40,0,0,<=50K
20,Private,9,Sales,40,0,0,<=50K
21,Private,9,Machine-op-inspct,35,0,0,<=50K
42,Self-emp-not-inc,14,Exec-managerial,50,0,0,>50K
62,Private,9,Sales,43,0,0,<=50K
54,Private,9,Sales,40,0,0,<=50K
35,Private,4,Machine-op-inspct,30,0,0,<=50K
36,Private,12,Tech-support,40,0,0,<=50K
21,Private,9,Adm-clerical,45,0,0,<=50K
30,Private,9,Farming-fishing,14,0,0,<=50K
46,Private,10,Craft-repair,40,0,0,>50K
32,Private,3,Machine-op-inspct,40,0,0,>50K
21,Private,10,Sales,64,0,0,<=50K
39,Private,9,Adm-clerical,40,0,0,<=50K
54,Private,9,Exec-managerial,43,0,0,<=50K
32,Private,10,Machine-op-inspct,40,3464,0,<=50K
23,Private,9,Machine-op-inspct,40,0,0,<=50K
42,Private,2,Machine-op-inspct,40,0,0,<=50K
28,Private,10,Other-service,35,0,0,<=50K
28,Private,9,Craft-repair,40,0,0,<=50K
35,Private,12,Tech-support,40,0,0,<=50K
19,Private,10,Exec-managerial,40,0,0,<=50K
27,Private,9,Handlers-cleaners,35,0,0,<=50K
54,Private,2,Transport-moving,50,0,0,<=50K
19,Private,9,Sales,35,0,0,<=50K
27,Private,10,Sales,30,0,0,<=50K
35,Private,12,Adm-clerical,35,0,0,<=50K
19,Local-gov,10,Prof-specialty,20,0,0,<=50K
30,Private,9,Handlers-cleaners,40,0,0,>50K
32,Private,13,Tech-support,40,0,0,<=50K
31,Private,10,Sales,40,0,0,<=50K
26,Private,11,Sales,65,0,0,<=50K
44,Private,10,Sales,25,0,0,<=50K
52,Private,13,Exec-managerial,50,0,0,>50K
30,Private,10,Farming-fishing,40,0,0,<=50K
32,Self-emp-not-inc,9,Other-service,60,0,0,<=50K
19,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
33,Private,9,Machine-op-inspct,30,0,0,<=50K
20,Private,10,Handlers-cleaners,40,0,0,<=50K
61,Private,4,Machine-op-inspct,40,0,0,<=50K
33,Private,10,Other-service,35,0,0,<=50K
24,Private,10,Sales,35,0,0,<=50K
31,Self-emp-not-inc,13,Craft-repair,60,0,0,<=50K
32,Private,11,Exec-managerial,50,0,0,<=50K
29,Private,12,Tech-support,40,0,0,<=50K
61,Private,6,Other-service,24,0,0,<=50K
48,Private,9,Machine-op-inspct,50,0,0,<=50K
29,Federal-gov,12,Adm-clerical,40,0,0,<=50K
22,Private,12,Adm-clerical,15,0,0,<=50K
32,Private,9,Craft-repair,40,0,1672,<=50K
38,Private,9,Craft-repair,40,0,0,<=50K
27,Private,10,Machine-op-inspct,40,0,0,<=50K
26,Private,9,Craft-repair,40,0,0,<=50K
35,Private,9,Adm-clerical,40,8614,0,>50K
62,Private,9,Adm-clerical,40,0,0,<=50K
28,Private,9,Other-service,40,0,0,<=50K
50,Private,9,Craft-repair,40,0,0,<=50K
34,Private,13,Sales,50,99999,0,>50K
37,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
63,Private,2,Machine-op-inspct,44,0,0,<=50K
35,Private,5,Handlers-cleaners,40,0,0,<=50K
55,Private,13,Sales,40,0,0,>50K
40,Private,9,Sales,40,0,0,>50K
25,Private,9,Sales,50,0,0,<=50K
51,Private,10,Exec-managerial,40,0,0,<=50K
37,Private,13,Exec-managerial,40,7298,0,>50K
54,Self-emp-inc,13,Exec-managerial,55,7298,0,>50K
47,Local-gov,10,Other-service,40,0,0,>50K
26,Private,13,Exec-managerial,40,0,0,<=50K
46,Private,11,Craft-repair,40,0,0,<=50K
24,Private,8,Craft-repair,40,0,0,<=50K
19,Private,4,Adm-clerical,80,0,0,<=50K
35,Private,9,Sales,40,0,1902,>50K
36,Local-gov,13,Prof-specialty,35,0,0,<=50K
18,Private,8,Other-service,20,0,0,<=50K
46,Local-gov,14,Prof-specialty,40,0,0,>50K
30,Private,9,Other-service,32,0,0,<=50K
29,Private,9,Other-service,40,0,0,<=50K
65,Private,9,Other-service,20,0,0,<=50K
41,Private,14,Exec-managerial,40,0,0,>50K
34,Private,13,Exec-managerial,40,0,0,<=50K
58,Private,4,Transport-moving,40,0,0,<=50K
39,State-gov,9,Other-service,40,0,0,<=50K
21,Private,10,Other-service,40,0,0,<=50K
31,Private,9,Transport-moving,50,0,0,>50K
33,State-gov,16,Prof-specialty,50,0,0,>50K
28,Private,13,Exec-managerial,60,0,0,<=50K
32,Private,9,Adm-clerical,35,2977,0,<=50K
32,Private,13,Exec-managerial,55,0,0,>50K
31,Private,9,Other-service,40,0,0,<=50K
41,Self-emp-not-inc,15,Exec-managerial,40,15024,0,>50K
48,Private,13,Tech-support,45,0,0,>50K
27,Private,9,Transport-moving,40,0,0,<=50K
45,Private,9,Craft-repair,40,0,0,<=50K
34,Self-emp-not-inc,9,Exec-managerial,50,0,0,<=50K
25,Private,9,Handlers-cleaners,23,0,0,<=50K
34,Self-emp-inc,13,Prof-specialty,62,0,0,>50K
33,Private,9,Sales,40,0,0,<=50K
21,Private,10,Adm-clerical,20,0,0,<=50K
22,Private,9,Machine-op-inspct,50,0,0,<=50K
61,Private,10,Prof-specialty,42,0,0,<=50K
40,Private,9,Adm-clerical,30,0,0,>50K
58,Private,10,Sales,12,0,0,<=50K
30,Private,10,Craft-repair,58,0,0,<=50K
24,Private,9,Craft-repair,60,0,0,<=50K
52,Self-emp-not-inc,8,Exec-managerial,50,0,0,>50K
50,Private,9,Sales,40,0,0,<=50K
49,Private,10,Craft-repair,30,0,0,<=50K
22,Private,9,Adm-clerical,40,0,0,<=50K
21,Private,10,Adm-clerical,40,0,0,<=50K
25,Private,10,Machine-op-inspct,50,0,0,<=50K
34,Self-emp-inc,9,Adm-clerical,45,0,0,<=50K
48,Private,6,Exec-managerial,45,0,0,>50K
21,Private,10,Adm-clerical,40,0,0,<=50K
20,Private,4,Machine-op-inspct,52,0,0,<=50K
30,State-gov,10,Adm-clerical,40,0,0,>50K
44,Private,9,Sales,40,0,1902,>50K
44,Private,9,Craft-repair,60,0,0,<=50K
29,Private,9,Transport-moving,60,0,0,<=50K
31,Private,15,Tech-support,35,0,0,<=50K
35,Private,9,Craft-repair,40,0,0,<=50K
27,Private,9,Adm-clerical,40,0,0,<=50K
26,Private,13,Exec-managerial,45,0,0,<=50K
37,Self-emp-not-inc,5,Transport-moving,70,0,0,>50K
44,Private,4,Other-service,55,0,0,<=50K
34,Private,13,Exec-managerial,40,0,0,>50K
28,Local-gov,12,Craft-repair,5,0,0,<=50K
30,Private,10,Other-service,45,0,0,<=50K
41,Local-gov,13,Prof-specialty,35,0,0,<=50K
23,Private,13,Tech-support,40,0,0,<=50K
19,Private,9,Handlers-cleaners,70,0,0,<=50K
48,Private,2,Farming-fishing,50,3781,0,<=50K
26,State-gov,10,Other-service,20,0,0,<=50K
32,Private,13,Sales,40,0,0,>50K
26,Private,9,Adm-clerical,48,0,0,<=50K
36,Private,14,Prof-specialty,55,7298,0,>50K
49,Private,9,Transport-moving,40,0,0,<=50K
54,Private,14,Tech-support,40,0,0,>50K
36,Private,9,Craft-repair,55,0,0,<=50K
41,Private,9,Handlers-cleaners,48,0,0,<=50K
27,Private,13,Other-service,35,0,0,<=50K
40,Self-emp-not-inc,11,Farming-fishing,60,0,0,<=50K
46,Private,9,Craft-repair,40,0,0,<=50K
43,Private,5,Transport-moving,40,0,0,<=50K
46,Private,9,Craft-repair,40,0,0,<=50K
51,Self-emp-not-inc,10,Exec-managerial,60,0,0,<=50K
19,Private,10,Adm-clerical,15,0,0,<=50K
67,Local-gov,16,Prof-specialty,50,7896,0,>50K
31,Private,9,Machine-op-inspct,40,0,0,<=50K
27,Private,13,Sales,50,0,0,>50K
21,Private,10,Other-service,40,0,0,<=50K
36,Private,9,Transport-moving,50,0,0,<=50K
23,Private,9,Machine-op-inspct,16,0,0,<=50K
62,Local-gov,14,Prof-specialty,40,0,0,>50K
31,Local-gov,13,Protective-serv,50,0,0,>50K
52,Private,13,Exec-managerial,40,0,1887,>50K
39,Self-emp-not-inc,9,Farming-fishing,40,0,0,<=50K
24,Private,13,Prof-specialty,30,0,0,<=50K
38,Private,9,Machine-op-inspct,40,0,0,<=50K
36,Private,9,Exec-managerial,40,0,0,<=50K
27,Private,9,Other-service,40,0,0,<=50K
30,Private,10,Craft-repair,40,0,0,<=50K
43,State-gov,9,Exec-managerial,40,0,0,<=50K
51,Private,7,Other-service,30,0,0,<=50K
47,Private,13,Priv-house-serv,35,25236,0,>50K
49,State-gov,16,Exec-managerial,50,0,2258,>50K
34,Private,9,Craft-repair,48,0,0,>50K
28,State-gov,10,Other-service,40,0,0,<=50K
41,Self-emp-inc,10,Exec-managerial,50,0,0,<=50K
21,Private,10,Other-service,50,0,0,<=50K
31,Self-emp-not-inc,13,Tech-support,40,0,0,<=50K
45,Private,9,Exec-managerial,45,0,0,<=50K
23,Self-emp-inc,9,Transport-moving,50,0,0,<=50K
32,Private,10,Exec-managerial,50,0,0,<=50K
67,Private,7,Transport-moving,40,0,0,<=50K
32,Private,14,Exec-managerial,55,0,0,>50K
35,Self-emp-not-inc,9,Farming-fishing,50,0,0,<=50K
29,Private,10,Prof-specialty,40,0,0,<=50K
38,Private,9,Craft-repair,40,0,0,<=50K
38,Private,10,Sales,60,0,0,<=50K
18,Private,9,Prof-specialty,30,0,0,<=50K
47,Private,9,Prof-specialty,24,5013,0,<=50K
22,Private,9,Adm-clerical,40,0,0,<=50K
21,Private,10,Exec-managerial,48,0,2377,<=50K
40,Private,15,Prof-specialty,55,15024,0,>50K
23,Private,13,Machine-op-inspct,40,0,1719,<=50K
25,Private,10,Machine-op-inspct,40,0,0,<=50K
44,Self-emp-inc,10,Sales,60,0,2258,<=50K
43,Private,9,Adm-clerical,25,0,0,>50K
31,Private,13,Exec-managerial,55,0,1977,>50K
33,Private,10,Craft-repair,40,0,0,<=50K
41,Private,9,Exec-managerial,40,0,0,>50K
29,Self-emp-not-inc,14,Craft-repair,30,0,0,<=50K
64,Self-emp-inc,9,Exec-managerial,40,0,0,>50K
58,Private,13,Exec-managerial,50,0,0,>50K
20,Private,9,Adm-clerical,40,0,0,<=50K
35,Private,10,Sales,40,0,0,<=50K
27,Local-gov,9,Machine-op-inspct,40,0,0,<=50K
37,Self-emp-not-inc,9,Sales,50,99999,0,>50K
42,Private,11,Adm-clerical,40,0,0,<=50K
47,Local-gov,8,Adm-clerical,35,0,0,<=50K
29,Private,9,Handlers-cleaners,40,0,0,<=50K
33,Private,2,Sales,24,0,0,<=50K
44,Private,10,Exec-managerial,40,0,0,<=50K
25,Private,9,Transport-moving,78,0,0,<=50K
24,State-gov,13,Adm-clerical,10,0,0,<=50K
42,State-gov,13,Adm-clerical,40,2977,0,<=50K
53,Private,13,Exec-managerial,50,0,0,>50K
39,Private,13,Exec-managerial,60,0,0,<=50K
43,Self-emp-inc,5,Sales,44,0,0,<=50K
25,State-gov,10,Protective-serv,40,0,0,<=50K
37,Private,12,Prof-specialty,45,0,0,>50K
27,Private,9,Machine-op-inspct,40,0,0,<=50K
39,Private,16,Prof-specialty,50,0,0,>50K
64,Self-emp-not-inc,9,Craft-repair,24,2635,0,<=50K
29,Self-emp-not-inc,9,Craft-repair,50,0,0,>50K
50,Private,13,Exec-managerial,50,0,0,>50K
33,Private,3,Other-service,40,0,0,<=50K
18,Private,9,Sales,20,0,0,<=50K
20,Private,7,Handlers-cleaners,32,0,0,<=50K
32,Private,10,Tech-support,50,0,0,<=50K
45,Private,10,Adm-clerical,40,0,0,<=50K
48,Private,9,Handlers-cleaners,40,0,0,<=50K
23,Private,9,Machine-op-inspct,40,0,0,<=50K
34,Federal-gov,13,Protective-serv,48,0,1902,>50K
43,Private,13,Exec-managerial,40,8614,0,>50K
44,Private,13,Sales,40,0,0,>50K
47,Self-emp-not-inc,10,Tech-support,40,0,0,>50K
47,Private,9,Craft-repair,40,0,0,<=50K
46,Local-gov,2,Other-service,20,0,0,<=50K
19,Private,9,Sales,40,0,0,<=50K
